Cluster,Window,Value
16.0,2.0,0.024535071941080514
20.0,2.0,0.024221780507419865
30.0,2.0,0.023270568751715657
40.0,2.0,0.02190758363132749
50.0,2.0,0.021443136353092956
100.0,2.0,0.01857629790088384
1.0,15.0,0.025176061302010794
2.0,15.0,0.026045123593684782
3.0,15.0,0.026061019245509166
4.0,15.0,0.02494784195392235
5.0,15.0,0.02522978726834387
7.0,15.0,0.0251978425201195
8.0,15.0,0.025221367308806395
9.0,15.0,0.02548126041536483
10.0,15.0,0.024668692790032698
11.0,15.0,0.025052367924872865
12.0,15.0,0.025161295042632134
13.0,15.0,0.02512930240363328
14.0,15.0,0.024670450025210434
15.0,15.0,0.024691980034542073
16.0,15.0,0.024563924157137092
20.0,15.0,0.024350775864875024
30.0,15.0,0.023617557654936904
40.0,15.0,0.022688407118420875
50.0,15.0,0.021799074052463997
100.0,15.0,0.018914391053179068
1.0,6.0,0.025176061302010794
2.0,6.0,0.026045123593684782
3.0,6.0,0.026061019245509166
4.0,6.0,0.02484836560957027
5.0,6.0,0.02469156902229162
7.0,6.0,0.024708854853298996
8.0,6.0,0.024737189861342237
9.0,6.0,0.024771942375572387
10.0,6.0,0.02485490065633572
11.0,6.0,0.02503135760720128
12.0,6.0,0.024843458104216856
13.0,6.0,0.024836263197956652
14.0,6.0,0.024806098995076006
15.0,6.0,0.02462750438352236
16.0,6.0,0.024466835791129782
20.0,6.0,0.023940686904568593
30.0,6.0,0.023104373123244742
40.0,6.0,0.022244675609192025
50.0,6.0,0.02169404825205314
100.0,6.0,0.018723276013819946
1.0,10.0,0.025176061302010794
2.0,10.0,0.026045123593684782
3.0,10.0,0.026061019245509166
4.0,10.0,0.02492793374862831
5.0,10.0,0.025087521859535125
7.0,10.0,0.02487253621375096
8.0,10.0,0.024975639451055322
9.0,10.0,0.025167627856256432
10.0,10.0,0.02434540091234867
11.0,10.0,0.024486911509011014
12.0,10.0,0.024520664703520614
13.0,10.0,0.024632380633445833
14.0,10.0,0.02458617412158271
15.0,10.0,0.02413884020679531
16.0,10.0,0.02416716928929261
20.0,10.0,0.024150192810212936
30.0,10.0,0.023526683430349627
40.0,10.0,0.02236614394258776
50.0,10.0,0.02190415654546399
100.0,10.0,0.018849012680570997
1.0,8.0,0.025176061302010794
2.0,8.0,0.026112242294001286
3.0,8.0,0.026031367812796535
4.0,8.0,0.024929048525603476
5.0,8.0,0.024856242284488437
7.0,8.0,0.025013653714395755
8.0,8.0,0.024960999776120485
9.0,8.0,0.02518127680145119
10.0,8.0,0.024709504188899927
11.0,8.0,0.024775154241439726
12.0,8.0,0.02475465129611649
13.0,8.0,0.024647037158325027
14.0,8.0,0.024462105887880562
15.0,8.0,0.024403119210852833
16.0,8.0,0.024453363326516323
20.0,8.0,0.02408205195385132
30.0,8.0,0.023104616115748138
40.0,8.0,0.02222898155559611
50.0,8.0,0.021824005029228176
100.0,8.0,0.018696157773911128
1.0,5.0,0.025176061302010794
2.0,5.0,0.025997522714882128
3.0,5.0,0.025913962685360073
4.0,5.0,0.024863364330581245
5.0,5.0,0.024756623635361557
7.0,5.0,0.02498242396000918
8.0,5.0,0.025146355187505538
9.0,5.0,0.025389851616143787
10.0,5.0,0.024849706079475828
11.0,5.0,0.02496208898430419
12.0,5.0,0.024444150083241672
13.0,5.0,0.024502300964791873
14.0,5.0,0.02447045803827315
15.0,5.0,0.024455004213565473
16.0,5.0,0.024328784755564676
20.0,5.0,0.024185542633900638
