Cluster,Window,Value
11.0,15.0,0.02840416843986651
12.0,15.0,0.02896779662016032
13.0,15.0,0.02867587362613442
14.0,15.0,0.028514383279775814
15.0,15.0,0.028908235872654373
16.0,15.0,0.027684608265436523
17.0,15.0,0.02779399050896325
18.0,15.0,0.028187852367754198
19.0,15.0,0.028153024699886058
20.0,15.0,0.02808082525429328
25.0,15.0,0.029802853600207787
30.0,15.0,0.029011583954658256
40.0,15.0,0.03057044740131108
50.0,15.0,0.03111194921114523
100.0,15.0,0.03185998465437284
1.0,999.0,0.03241169181954845
2.0,999.0,0.03241169181954845
3.0,999.0,0.03241169181954845
4.0,999.0,0.03241169181954845
5.0,999.0,0.03241169181954845
7.0,999.0,0.03241169181954845
8.0,999.0,0.03241169181954845
9.0,999.0,0.03241169181954845
10.0,999.0,0.03241169181954845
11.0,999.0,0.03241169181954845
12.0,999.0,0.03241169181954845
13.0,999.0,0.03241169181954845
14.0,999.0,0.03241169181954845
15.0,999.0,0.03241169181954845
16.0,999.0,0.03241169181954845
17.0,999.0,0.03241169181954845
18.0,999.0,0.03241169181954845
19.0,999.0,0.03241169181954845
20.0,999.0,0.03241169181954845
25.0,999.0,0.03241169181954845
30.0,999.0,0.03241169181954845
40.0,999.0,0.03241169181954845
50.0,999.0,0.03241169181954845
100.0,999.0,0.03241169181954845
