Cluster,Window,Value
1.0,10.0,0.010436334213252324
2.0,10.0,0.00983417888844784
3.0,10.0,0.009378112427224307
4.0,10.0,0.00934708298816025
5.0,10.0,0.009116399736034037
7.0,10.0,0.00886262818040736
10.0,10.0,0.008798649909503974
15.0,10.0,0.008676335137054021
20.0,10.0,0.00845950285466162
25.0,10.0,0.0083272421380095
30.0,10.0,0.008271438402147162
40.0,10.0,0.008060837268721957
50.0,10.0,0.007819926319561138
100.0,10.0,0.006731652519210637
1.0,5.0,0.010436334213252324
2.0,5.0,0.00983417888844784
3.0,5.0,0.009378112427224307
4.0,5.0,0.009307311443018076
5.0,5.0,0.009097940712078138
7.0,5.0,0.008866773716324616
10.0,5.0,0.00876234919141813
15.0,5.0,0.008634024432416456
20.0,5.0,0.008487555832754594
25.0,5.0,0.008331290367594947
30.0,5.0,0.008185384513249938
40.0,5.0,0.007950318622778164
50.0,5.0,0.00773625381309583
100.0,5.0,0.006741880301080624
1.0,0.0,0.010436334213252324
2.0,0.0,0.00983417888844784
3.0,0.0,0.009378112427224307
4.0,0.0,0.009282784690279372
5.0,0.0,0.009060645796483663
7.0,0.0,0.008911062116919284
10.0,0.0,0.008645385938163339
15.0,0.0,0.008543911297742564
20.0,0.0,0.008367226728553232
25.0,0.0,0.008158758156011699
30.0,0.0,0.007948737980407645
40.0,0.0,0.007717140716136779
50.0,0.0,0.007449682270351051
100.0,0.0,0.006402407402081978
1.0,1.0,0.010436334213252324
2.0,1.0,0.00983417888844784
3.0,1.0,0.009386309856995208
4.0,1.0,0.009408107919883368
5.0,1.0,0.009166641673726487
7.0,1.0,0.008966332257205526
10.0,1.0,0.008776591456060329
15.0,1.0,0.008525895743071011
20.0,1.0,0.008350172493981744
25.0,1.0,0.008223118457105471
30.0,1.0,0.008051700255780368
40.0,1.0,0.007794471389451633
50.0,1.0,0.007624860266842831
100.0,1.0,0.006714544329512771
1.0,2.0,0.010436334213252324
2.0,2.0,0.00983417888844784
3.0,2.0,0.009386309856995208
4.0,2.0,0.00941274591649912
5.0,2.0,0.00911439859713791
7.0,2.0,0.008999818501946255
10.0,2.0,0.008866703691774391
15.0,2.0,0.008627517838253725
20.0,2.0,0.00847764174406035
25.0,2.0,0.00827513017419361
30.0,2.0,0.008157091567355555
40.0,2.0,0.007926359940156854
50.0,2.0,0.007694573128961619
100.0,2.0,0.006718264987387954
1.0,15.0,0.010436334213252324
2.0,15.0,0.009851640211590932
3.0,15.0,0.009237705425359469
4.0,15.0,0.009165744173308388
5.0,15.0,0.009113076738924622
7.0,15.0,0.009042509404233559
10.0,15.0,0.008830032794192583
15.0,15.0,0.008607661101088772
20.0,15.0,0.00842246805232151
25.0,15.0,0.008257711289361242
30.0,15.0,0.008179725398754483
40.0,15.0,0.007957831514099815
50.0,15.0,0.007738098685004896
100.0,15.0,0.0066998032245970994
