Cluster,Window,Value
9.0,6.0,0.05207825323955583
10.0,6.0,0.05181003725411857
11.0,6.0,0.05207081286361838
12.0,6.0,0.05165752526998534
13.0,6.0,0.051126822642920206
14.0,6.0,0.05000265940209984
15.0,6.0,0.04994338216899408
16.0,6.0,0.04959591000254293
20.0,6.0,0.047285776410782215
30.0,6.0,0.04490797969980506
40.0,6.0,0.043491861978775546
50.0,6.0,0.04104197192105245
100.0,6.0,0.03361058634647428
1.0,10.0,0.07506548371641447
2.0,10.0,0.061322771702882584
3.0,10.0,0.05783355210511996
4.0,10.0,0.05677029028829242
5.0,10.0,0.056464693670547655
7.0,10.0,0.053610661773716185
8.0,10.0,0.051515834991313195
9.0,10.0,0.05120993479348356
10.0,10.0,0.05142930572096441
11.0,10.0,0.05152923304945165
12.0,10.0,0.05167638441742576
13.0,10.0,0.051457264572841346
14.0,10.0,0.05081166068179182
15.0,10.0,0.050589385998012264
16.0,10.0,0.05013921732631399
20.0,10.0,0.04895711020578988
30.0,10.0,0.04522079537885873
40.0,10.0,0.04393911448591122
50.0,10.0,0.041952231278667935
100.0,10.0,0.035188133048783814
1.0,8.0,0.07506548371641447
2.0,8.0,0.06273295885271467
3.0,8.0,0.05910251444179009
4.0,8.0,0.055302186941388304
5.0,8.0,0.0544059554858835
7.0,8.0,0.051324809796886986
8.0,8.0,0.05139695327389157
9.0,8.0,0.05106336119526722
10.0,8.0,0.05017781732636442
11.0,8.0,0.0501153935015263
12.0,8.0,0.050213122888683015
13.0,8.0,0.04912009891126208
14.0,8.0,0.049085861218635264
15.0,8.0,0.048761156956466406
16.0,8.0,0.04829676243020175
20.0,8.0,0.04699640793580191
30.0,8.0,0.044650031151503615
40.0,8.0,0.04253759443292748
50.0,8.0,0.04054011904034376
100.0,8.0,0.03485770395953699
1.0,5.0,0.07506548371641447
2.0,5.0,0.063386454899341
3.0,5.0,0.061781871134535926
4.0,5.0,0.061424790192384005
5.0,5.0,0.05896252356007259
7.0,5.0,0.052949349294848784
8.0,5.0,0.05121690799547934
9.0,5.0,0.05140892444045861
10.0,5.0,0.05151611144920282
11.0,5.0,0.05099852856524827
12.0,5.0,0.05113534003835954
13.0,5.0,0.05091919946188753
14.0,5.0,0.05068475053112823
15.0,5.0,0.04930113894478604
16.0,5.0,0.048906350626110685
20.0,5.0,0.047826519332883066
30.0,5.0,0.04429099338131432
40.0,5.0,0.04264956227784915
50.0,5.0,0.04070892056200873
100.0,5.0,0.03305738806464322
1.0,1.0,0.07506548371641447
2.0,1.0,0.06224626706487079
3.0,1.0,0.062335288847862616
4.0,1.0,0.061904350096736484
5.0,1.0,0.05554492446582923
7.0,1.0,0.05371642663595431
8.0,1.0,0.05301640517493881
9.0,1.0,0.05308058755921877
10.0,1.0,0.052968043786985
11.0,1.0,0.051530121370685515
12.0,1.0,0.049944570124810794
13.0,1.0,0.04939166248657776
14.0,1.0,0.04872682617863156
15.0,1.0,0.048712589981274174
16.0,1.0,0.048572431617472225
20.0,1.0,0.045203185066713565
30.0,1.0,0.04273560361649903
40.0,1.0,0.04091266189758441
50.0,1.0,0.039611391208246735
100.0,1.0,0.0322011296299895
