Cluster,Window,Value
1.0,10.0,0.031978526401697564
2.0,10.0,0.03329349540420981
3.0,10.0,0.03285306306616359
4.0,10.0,0.03108736092747068
5.0,10.0,0.03083484423610905
7.0,10.0,0.030902650443913156
8.0,10.0,0.030641776387610998
9.0,10.0,0.030321976782465093
10.0,10.0,0.03014541615760005
11.0,10.0,0.03021935279598337
12.0,10.0,0.029999525383753136
13.0,10.0,0.030012590412378602
14.0,10.0,0.029962148969537302
15.0,10.0,0.029999254619662772
16.0,10.0,0.029557829882941648
17.0,10.0,0.029435565153815398
18.0,10.0,0.029236234897177162
19.0,10.0,0.02902174897314857
20.0,10.0,0.028935584814162696
25.0,10.0,0.02816407295668487
30.0,10.0,0.027925245397947863
40.0,10.0,0.027060118789846474
50.0,10.0,0.02676810983044154
100.0,10.0,0.023546374534489125
1.0,5.0,0.031978526401697564
2.0,5.0,0.03178910298304093
3.0,5.0,0.03179800938698639
4.0,5.0,0.032335473830200155
5.0,5.0,0.03246059063816977
7.0,5.0,0.031659673833358604
8.0,5.0,0.03126445075214054
9.0,5.0,0.031028657001113832
10.0,5.0,0.03100078697810293
11.0,5.0,0.03099832198106798
12.0,5.0,0.0314530328290198
13.0,5.0,0.031133497069521943
14.0,5.0,0.030929157108737216
15.0,5.0,0.031071569120944886
16.0,5.0,0.03106605498506144
17.0,5.0,0.03096899543200094
18.0,5.0,0.03078134974816445
19.0,5.0,0.030314629825472592
20.0,5.0,0.029754853494645492
25.0,5.0,0.028887629973865618
30.0,5.0,0.028473545749686472
40.0,5.0,0.028166376420249054
50.0,5.0,0.027174361550049063
100.0,5.0,0.023690943698749842
1.0,0.0,0.031978526401697564
2.0,0.0,0.03284614515681353
3.0,0.0,0.03161544362165069
4.0,0.0,0.03092263689802099
5.0,0.0,0.030788271954470724
7.0,0.0,0.030619876189618225
8.0,0.0,0.030543195849616907
9.0,0.0,0.030373152076940236
10.0,0.0,0.029752642967379048
11.0,0.0,0.029540208463917528
12.0,0.0,0.02950453680815155
13.0,0.0,0.02922704682976047
14.0,0.0,0.02864608898467038
15.0,0.0,0.028437500353640066
16.0,0.0,0.028339935274722238
17.0,0.0,0.028170844490073003
18.0,0.0,0.028023390014879537
19.0,0.0,0.027896068763378197
20.0,0.0,0.027784433395503984
25.0,0.0,0.02706809594985836
30.0,0.0,0.026552013701195275
40.0,0.0,0.02543869528624408
50.0,0.0,0.02467284399816153
100.0,0.0,0.02113146218452406
1.0,1.0,0.031978526401697564
2.0,1.0,0.03170925947277596
3.0,1.0,0.03154566300922005
4.0,1.0,0.031181447743833725
5.0,1.0,0.03125164887705974
7.0,1.0,0.03157981382421845
8.0,1.0,0.03117362580752387
9.0,1.0,0.030909908743275205
10.0,1.0,0.030945428563565865
11.0,1.0,0.030812073670795477
12.0,1.0,0.030442771385795857
13.0,1.0,0.030474683627392998
14.0,1.0,0.030281436338831808
15.0,1.0,0.03040316557057251
16.0,1.0,0.030175269985970886
17.0,1.0,0.030087765979959057
18.0,1.0,0.029880185025739508
19.0,1.0,0.029766027868636157
20.0,1.0,0.029640500074885504
25.0,1.0,0.029240869946735158
30.0,1.0,0.029133332506938718
40.0,1.0,0.02830832974580045
50.0,1.0,0.027343516574962822
100.0,1.0,0.024334616398091154
1.0,2.0,0.031978526401697564
2.0,2.0,0.03215402400139539
3.0,2.0,0.032143117554622874
4.0,2.0,0.031154115666556945
5.0,2.0,0.030544630770374323
7.0,2.0,0.030202233873013833
8.0,2.0,0.03043428203017642
9.0,2.0,0.03089463600957741
10.0,2.0,0.03107829208757779
11.0,2.0,0.030641546572585717
12.0,2.0,0.03060070240615213
13.0,2.0,0.030659964672301143
14.0,2.0,0.03056016633941899
15.0,2.0,0.030452790136399305
16.0,2.0,0.030297289074927784
17.0,2.0,0.03020213392129172
18.0,2.0,0.02979634817175033
19.0,2.0,0.02944209503377206
20.0,2.0,0.02939013943885536
25.0,2.0,0.028928857038751175
30.0,2.0,0.028577374139023764
40.0,2.0,0.027973078725561474
50.0,2.0,0.027259978752966013
100.0,2.0,0.02408152647107735
1.0,15.0,0.031978526401697564
2.0,15.0,0.032947220110709524
3.0,15.0,0.03268638561815369
4.0,15.0,0.031192939641296352
5.0,15.0,0.031222780166455206
7.0,15.0,0.031063245509523753
8.0,15.0,0.030993254627377963
9.0,15.0,0.031119356836932694
10.0,15.0,0.03159074729764911
11.0,15.0,0.030605026510105902
12.0,15.0,0.03043867884637008
13.0,15.0,0.030267521649088167
14.0,15.0,0.030008026009857202
15.0,15.0,0.029897615648382038
16.0,15.0,0.029502606343989882
17.0,15.0,0.02935074133363188
18.0,15.0,0.029346289638040503
19.0,15.0,0.02925076572662169
20.0,15.0,0.029046776402330405
25.0,15.0,0.028988342557737655
30.0,15.0,0.02835148374113963
40.0,15.0,0.027334398039247712
50.0,15.0,0.026833074419190923
100.0,15.0,0.023306419654247228
