Cluster,Window,Value
1.0,10.0,0.02927882939193849
2.0,10.0,0.039678211116021274
3.0,10.0,0.04127538220269848
4.0,10.0,0.04458323423277569
5.0,10.0,0.04579143102684407
7.0,10.0,0.046743042214512615
8.0,10.0,0.04753534917359078
9.0,10.0,0.04936750810953833
10.0,10.0,0.050249476474618957
11.0,10.0,0.050514378586682354
12.0,10.0,0.05080543028049994
13.0,10.0,0.050708643103944295
14.0,10.0,0.05102105111686108
15.0,10.0,0.05148562916207258
16.0,10.0,0.05204014010877547
17.0,10.0,0.051429256888674696
18.0,10.0,0.05066802671077841
19.0,10.0,0.05054737802674581
20.0,10.0,0.05047652868387099
25.0,10.0,0.05174329072148735
30.0,10.0,0.051455858601687054
40.0,10.0,0.05335710867392951
50.0,10.0,0.05324442063346238
100.0,10.0,0.05280218749226223
1.0,5.0,0.02927882939193849
2.0,5.0,0.04166165011399944
3.0,5.0,0.0431663636356534
4.0,5.0,0.04326680461028372
5.0,5.0,0.04363003514270085
7.0,5.0,0.04465391226235772
8.0,5.0,0.046034202261037785
9.0,5.0,0.04595327991992594
10.0,5.0,0.046328407003137645
11.0,5.0,0.047303955480606966
12.0,5.0,0.05011506320897541
13.0,5.0,0.05015158294503473
14.0,5.0,0.05014199213406066
15.0,5.0,0.05181195370413249
16.0,5.0,0.05179648935034924
17.0,5.0,0.05194812832754916
18.0,5.0,0.05125006398095873
19.0,5.0,0.05103401101302702
20.0,5.0,0.051310198214382645
25.0,5.0,0.050086023393369296
30.0,5.0,0.05012615775194444
40.0,5.0,0.0505668689099065
50.0,5.0,0.050235773180632805
100.0,5.0,0.052156697507771195
1.0,0.0,0.02927882939193849
2.0,0.0,0.04289496388496694
3.0,0.0,0.04575252235323001
4.0,0.0,0.04735459912075578
5.0,0.0,0.046220294025394515
7.0,0.0,0.048457648315760486
8.0,0.0,0.05078368045975594
9.0,0.0,0.05116510546234045
10.0,0.0,0.04934881925597864
11.0,0.0,0.04882426879042342
12.0,0.0,0.049622891255541965
13.0,0.0,0.05021383325755685
14.0,0.0,0.04929869554745279
15.0,0.0,0.049002616574773915
16.0,0.0,0.04922420504301916
17.0,0.0,0.049604201673523786
18.0,0.0,0.04996751895585388
19.0,0.0,0.05015416507491651
20.0,0.0,0.05026425281097738
25.0,0.0,0.0487201299755454
30.0,0.0,0.05042997733813652
40.0,0.0,0.050592326579309045
50.0,0.0,0.05094882768727025
100.0,0.0,0.052252219739148294
1.0,1.0,0.02927882939193849
2.0,1.0,0.041224199756829685
3.0,1.0,0.04229771287086452
4.0,1.0,0.04186489218328659
5.0,1.0,0.0432837817482008
7.0,1.0,0.046324048604995845
8.0,1.0,0.04665143028243377
9.0,1.0,0.047613568535873375
10.0,1.0,0.04794723053192866
11.0,1.0,0.04852715577735052
12.0,1.0,0.04941460378361414
13.0,1.0,0.04951090737226414
14.0,1.0,0.04955587609767864
15.0,1.0,0.0501370991108417
16.0,1.0,0.05015541992033132
17.0,1.0,0.05044277159717218
18.0,1.0,0.050318499937095196
19.0,1.0,0.050190170508479286
20.0,1.0,0.05018105958184622
25.0,1.0,0.05190134457857697
30.0,1.0,0.05059175907328749
40.0,1.0,0.051630937737871974
50.0,1.0,0.051389489052176586
100.0,1.0,0.05187386007657973
1.0,2.0,0.02927882939193849
2.0,2.0,0.042153618294057775
3.0,2.0,0.04386004369208867
4.0,2.0,0.04512230137775272
5.0,2.0,0.046026673300309705
7.0,2.0,0.047344967523606285
8.0,2.0,0.04803559761994768
9.0,2.0,0.05050171226685825
10.0,2.0,0.05159633784611024
11.0,2.0,0.05093567023018614
12.0,2.0,0.051088118487086345
13.0,2.0,0.05182385088737677
14.0,2.0,0.051529894009768734
15.0,2.0,0.051502310478116965
16.0,2.0,0.05189087613670621
17.0,2.0,0.05181658755284664
18.0,2.0,0.05177739435161025
19.0,2.0,0.051031365351186984
20.0,2.0,0.05136285342193172
25.0,2.0,0.05220014003663405
30.0,2.0,0.05210265173762791
40.0,2.0,0.0514527351946137
50.0,2.0,0.051785604454972156
100.0,2.0,0.052630603576040935
1.0,15.0,0.02927882939193849
2.0,15.0,0.037047681032255
3.0,15.0,0.04300384171752193
4.0,15.0,0.043613106228704096
5.0,15.0,0.04544757087471816
7.0,15.0,0.04752356791778448
8.0,15.0,0.04728535650002779
9.0,15.0,0.0475071472218599
10.0,15.0,0.04818590021243988
11.0,15.0,0.047301157906504326
12.0,15.0,0.04775095244974815
13.0,15.0,0.047865953649197955
14.0,15.0,0.048009974733305816
15.0,15.0,0.04832580833992099
16.0,15.0,0.04934280847819197
17.0,15.0,0.049796109552486804
18.0,15.0,0.04953927549964927
19.0,15.0,0.04947101221459684
20.0,15.0,0.04961288715979872
25.0,15.0,0.05101614344828364
30.0,15.0,0.050823644362562204
40.0,15.0,0.05166804021290477
50.0,15.0,0.05155371169115754
100.0,15.0,0.05259169273884899
1.0,999.0,0.05226614487854415
2.0,999.0,0.05226614487854415
3.0,999.0,0.05226614487854415
4.0,999.0,0.05226614487854415
5.0,999.0,0.05226614487854415
7.0,999.0,0.05226614487854415
8.0,999.0,0.05226614487854415
9.0,999.0,0.05226614487854415
10.0,999.0,0.05226614487854415
11.0,999.0,0.05226614487854415
12.0,999.0,0.05226614487854415
13.0,999.0,0.05226614487854415
14.0,999.0,0.05226614487854415
15.0,999.0,0.05226614487854415
16.0,999.0,0.05226614487854415
17.0,999.0,0.05226614487854415
18.0,999.0,0.05226614487854415
19.0,999.0,0.05226614487854415
20.0,999.0,0.05226614487854415
25.0,999.0,0.05226614487854415
30.0,999.0,0.05226614487854415
40.0,999.0,0.05226614487854415
50.0,999.0,0.05226614487854415
100.0,999.0,0.05226614487854415
