Cluster,Window,Value
1.0,10.0,0.0068418572746565594
2.0,10.0,0.0051357029598111895
3.0,10.0,0.004838610663757602
4.0,10.0,0.004578816102675101
5.0,10.0,0.004312315942964156
7.0,10.0,0.003835898463460797
10.0,10.0,0.0035417245187010457
15.0,10.0,0.003317248985552955
20.0,10.0,0.003228712577458529
25.0,10.0,0.0031696981743956727
30.0,10.0,0.003126013789771032
40.0,10.0,0.002998663095934629
50.0,10.0,0.002912894327460268
100.0,10.0,0.002409981031969813
1.0,5.0,0.0068418572746565594
2.0,5.0,0.0051357029598111895
3.0,5.0,0.004838610663757602
4.0,5.0,0.004584333960730218
5.0,5.0,0.0043562402861659745
7.0,5.0,0.003824542048587717
10.0,5.0,0.0035253586960472937
15.0,5.0,0.0032848986540992752
20.0,5.0,0.0031709755753077263
25.0,5.0,0.0031014152683050576
30.0,5.0,0.0030666349035548134
40.0,5.0,0.0029600843283131375
50.0,5.0,0.002891281300785194
100.0,5.0,0.002454471771718963
1.0,0.0,0.0068418572746565594
2.0,0.0,0.0051357029598111895
3.0,0.0,0.0049023661422443795
4.0,0.0,0.004522058134146521
5.0,0.0,0.0041943186779686975
7.0,0.0,0.003835898463460797
10.0,0.0,0.0035484848082002252
15.0,0.0,0.0032827551252175118
20.0,0.0,0.003237807234548208
25.0,0.0,0.003178284550423814
30.0,0.0,0.003130956593868826
40.0,0.0,0.0029948131384782105
50.0,0.0,0.002861017353999386
100.0,0.0,0.002375950410335952
1.0,1.0,0.0068418572746565594
2.0,1.0,0.005140131757005709
3.0,1.0,0.004754456127486473
4.0,1.0,0.004523035897539599
5.0,1.0,0.004315456308847635
7.0,1.0,0.003829345644004476
10.0,1.0,0.003541832327775219
15.0,1.0,0.003292765462298591
20.0,1.0,0.003175240661362731
25.0,1.0,0.0030697148213322573
30.0,1.0,0.0030130578464723666
40.0,1.0,0.0029312033386659823
50.0,1.0,0.00282890579248881
100.0,1.0,0.0024797790430754075
1.0,2.0,0.0068418572746565594
2.0,2.0,0.0051357029598111895
3.0,2.0,0.0049023661422443795
4.0,2.0,0.004578816102675101
5.0,2.0,0.0043061392394942504
7.0,2.0,0.003931712905556826
10.0,2.0,0.003581284467428061
15.0,2.0,0.0032956456509458665
20.0,2.0,0.0031928676298408724
25.0,2.0,0.0031167939143514557
30.0,2.0,0.0030457218867516686
40.0,2.0,0.00297119896310863
50.0,2.0,0.0028658227104827326
100.0,2.0,0.0024888435653556778
1.0,15.0,0.0068418572746565594
2.0,15.0,0.0051357029598111895
3.0,15.0,0.004838610663757602
4.0,15.0,0.004578816102675101
5.0,15.0,0.004312315942964156
7.0,15.0,0.003835898463460797
10.0,15.0,0.0035365206778063805
15.0,15.0,0.003311850246389489
20.0,15.0,0.003212614547574022
25.0,15.0,0.0031638886482901873
30.0,15.0,0.003100170373315808
40.0,15.0,0.0030028740656969804
50.0,15.0,0.0028926294851390148
100.0,15.0,0.0023892616350076985
