Cluster,Window,Value
11.0,7.0,0.03892137973628359
12.0,7.0,0.03854593190389025
13.0,7.0,0.037981387812927314
14.0,7.0,0.0375664450691889
15.0,7.0,0.03709584637780126
16.0,7.0,0.03693480486323857
20.0,7.0,0.0361580542001312
30.0,7.0,0.03491503926057047
40.0,7.0,0.033748765788559724
50.0,7.0,0.03264135126391681
100.0,7.0,0.02811988301259688
1.0,0.0,0.05247767137608316
2.0,0.0,0.0454263561849856
3.0,0.0,0.04528029026076123
4.0,0.0,0.043984109106786164
5.0,0.0,0.04173580630098724
7.0,0.0,0.03972547209574459
8.0,0.0,0.03960914113970091
9.0,0.0,0.03915687796859645
10.0,0.0,0.03906637820330011
11.0,0.0,0.03890187498089407
12.0,0.0,0.03876579469204868
13.0,0.0,0.03845731983826093
14.0,0.0,0.03823574994559268
15.0,0.0,0.03748720897288545
16.0,0.0,0.03711007363211893
20.0,0.0,0.03599907501209977
30.0,0.0,0.03382431302723513
40.0,0.0,0.03311518939308702
50.0,0.0,0.031996344399381454
100.0,0.0,0.026790939624949592
1.0,2.0,0.05247767137608316
2.0,2.0,0.045378493645450296
3.0,2.0,0.045494108192764005
4.0,2.0,0.04417342664330969
5.0,2.0,0.04173519304515578
7.0,2.0,0.04062386757812029
8.0,2.0,0.04018012062793945
9.0,2.0,0.03971440565633237
10.0,2.0,0.03941433904859692
11.0,2.0,0.03932878870626168
12.0,2.0,0.03903287186525162
13.0,2.0,0.038727592346374545
14.0,2.0,0.037892617627648104
15.0,2.0,0.037533640764497216
16.0,2.0,0.03723938717065275
20.0,2.0,0.03678824102438504
30.0,2.0,0.03413637612837226
40.0,2.0,0.0327775206173318
50.0,2.0,0.03180724200177725
100.0,2.0,0.02724128542062507
1.0,15.0,0.05247767137608316
2.0,15.0,0.045852894806364314
3.0,15.0,0.04480662146856547
4.0,15.0,0.04354707557209851
5.0,15.0,0.04248069805526146
7.0,15.0,0.04234769057171363
8.0,15.0,0.04194993358946428
9.0,15.0,0.041095739840217346
10.0,15.0,0.04050331545297475
11.0,15.0,0.04005320392458613
12.0,15.0,0.04021862407390974
13.0,15.0,0.040087580841243
14.0,15.0,0.039468843752482156
15.0,15.0,0.038829360192103285
16.0,15.0,0.038289502766376896
20.0,15.0,0.03775247130236956
30.0,15.0,0.03585587609623976
40.0,15.0,0.03486832398736843
50.0,15.0,0.03411052620217492
100.0,15.0,0.02934187676876103
1.0,6.0,0.05247767137608316
2.0,6.0,0.04493982885215622
3.0,6.0,0.043798973289273825
4.0,6.0,0.04259261861127366
5.0,6.0,0.041890738859475335
7.0,6.0,0.040801945946694944
8.0,6.0,0.0403038320767833
9.0,6.0,0.039893059889763584
10.0,6.0,0.039456940678113304
11.0,6.0,0.03899155081656689
12.0,6.0,0.03764759207180211
13.0,6.0,0.037401942408065075
14.0,6.0,0.037071491782188555
15.0,6.0,0.036977058326953395
16.0,6.0,0.03673149553172244
20.0,6.0,0.03645865570560044
30.0,6.0,0.03418500731467734
40.0,6.0,0.03291875667890823
50.0,6.0,0.03200725362422265
100.0,6.0,0.02782535584313104
1.0,10.0,0.05247767137608316
2.0,10.0,0.045050175536195274
3.0,10.0,0.04431898967125027
4.0,10.0,0.043021758342529096
5.0,10.0,0.04205301727788451
7.0,10.0,0.04131811013825606
8.0,10.0,0.0405762169804399
9.0,10.0,0.04043200339699847
10.0,10.0,0.04003573867862847
11.0,10.0,0.03961020311915271
12.0,10.0,0.03893846416647729
13.0,10.0,0.03845948208553498
14.0,10.0,0.03727141114933326
15.0,10.0,0.03690699226319708
16.0,10.0,0.03702726253489285
20.0,10.0,0.036571791665973075
30.0,10.0,0.03526781448466866
40.0,10.0,0.034357111734873526
50.0,10.0,0.03328291619103044
100.0,10.0,0.028708299013567903
1.0,8.0,0.05247767137608316
2.0,8.0,0.0481336424600431
3.0,8.0,0.044945525417865645
4.0,8.0,0.04389344647486411
5.0,8.0,0.042727650961170656
7.0,8.0,0.041810729371172854
8.0,8.0,0.040711741261564884
9.0,8.0,0.04041875305236753
10.0,8.0,0.04019797197091923
11.0,8.0,0.03954417664610045
12.0,8.0,0.03940971626921918
13.0,8.0,0.0391005562632364
14.0,8.0,0.03855689390786902
15.0,8.0,0.03816946874002998
16.0,8.0,0.03810122173645289
20.0,8.0,0.03701950571112668
30.0,8.0,0.0352324042844964
40.0,8.0,0.03388222684332495
50.0,8.0,0.03273053656428196
100.0,8.0,0.028552108278729747
1.0,5.0,0.05247767137608316
2.0,5.0,0.045254146537302045
3.0,5.0,0.04437367705730321
4.0,5.0,0.04280433031930937
5.0,5.0,0.041759959172067776
7.0,5.0,0.03989634513716488
8.0,5.0,0.039363974172626985
9.0,5.0,0.03905067671955517
10.0,5.0,0.038094128957311214
11.0,5.0,0.03744398877218235
12.0,5.0,0.03744994955685554
13.0,5.0,0.03715715826179746
14.0,5.0,0.0369206950042711
15.0,5.0,0.03629549873911057
16.0,5.0,0.03614522690317319
20.0,5.0,0.0357923485978197
30.0,5.0,0.034072654800832596
40.0,5.0,0.03288404239902738
50.0,5.0,0.032177849983287016
100.0,5.0,0.027605683194044082
1.0,1.0,0.05247767137608316
2.0,1.0,0.0453863604423032
3.0,1.0,0.045490018366830885
4.0,1.0,0.04351539279075437
5.0,1.0,0.042455736908366536
7.0,1.0,0.04092135486789188
8.0,1.0,0.04063308085005733
9.0,1.0,0.03988065185314883
10.0,1.0,0.03911006173186489
11.0,1.0,0.03877956625744592
12.0,1.0,0.03855096539424769
13.0,1.0,0.037786271500783376
14.0,1.0,0.03750376540656793
15.0,1.0,0.037173040783201425
16.0,1.0,0.036973397795401014
20.0,1.0,0.0366242273332482
30.0,1.0,0.03414165247866801
40.0,1.0,0.03315769987194032
50.0,1.0,0.03180295858558632
100.0,1.0,0.026827096061564304
