Cluster,Window,Value
1.0,10.0,0.008219474216295448
2.0,10.0,0.010682764589930994
3.0,10.0,0.011033332640578009
4.0,10.0,0.011018862052564537
5.0,10.0,0.01112384934203836
7.0,10.0,0.011074186870582332
10.0,10.0,0.011063149481123401
15.0,10.0,0.011280002043279204
20.0,10.0,0.011308053408536854
25.0,10.0,0.011149710911350811
30.0,10.0,0.01112870714042059
40.0,10.0,0.011189358873300049
50.0,10.0,0.011282925550762043
100.0,10.0,0.011430254242538155
1.0,5.0,0.008219474216295448
2.0,5.0,0.00934567115220365
3.0,5.0,0.010589166650277109
4.0,5.0,0.010655726720741126
5.0,5.0,0.011068173230406715
7.0,5.0,0.011334094278594355
10.0,5.0,0.011157750251365051
15.0,5.0,0.011267835034928125
20.0,5.0,0.011270335812468711
25.0,5.0,0.011152142131253606
30.0,5.0,0.011125501168104499
40.0,5.0,0.011189358873300049
50.0,5.0,0.011282925550762043
100.0,5.0,0.01142447454419957
1.0,0.0,0.008219474216295448
2.0,0.0,0.008395588111698875
3.0,0.0,0.009607833355151254
4.0,0.0,0.01052879782502114
5.0,0.0,0.010717332228493385
7.0,0.0,0.011340617099551151
10.0,0.0,0.01107293985426131
15.0,0.0,0.011282276832310296
20.0,0.0,0.011359880714902987
25.0,0.0,0.011471241973264578
30.0,0.0,0.01147710310779086
40.0,0.0,0.011396489730812021
50.0,0.0,0.011318528024879664
100.0,0.0,0.011536548777742565
1.0,1.0,0.008219474216295448
2.0,1.0,0.010538914281694617
3.0,1.0,0.01082106113872727
4.0,1.0,0.011106177705420914
5.0,1.0,0.010883457988417389
7.0,1.0,0.010797346888664912
10.0,1.0,0.01106593939331338
15.0,1.0,0.01126019745801187
20.0,1.0,0.011052189064100455
25.0,1.0,0.010994506441930294
30.0,1.0,0.011049766525632118
40.0,1.0,0.011157978470914195
50.0,1.0,0.011227252057159394
100.0,1.0,0.01143335180811548
1.0,2.0,0.008219474216295448
2.0,2.0,0.010682764589930994
3.0,2.0,0.011033332640578009
4.0,2.0,0.011182201861734959
5.0,2.0,0.01128997072471763
7.0,2.0,0.011213810165058725
10.0,2.0,0.011253824634398226
15.0,2.0,0.011147481107688716
20.0,2.0,0.011264914401869667
25.0,2.0,0.011180165521643975
30.0,2.0,0.011151310627147897
40.0,2.0,0.01126560309978269
50.0,2.0,0.011248136302188072
100.0,2.0,0.011419566184184844
1.0,15.0,0.008219474216295448
2.0,15.0,0.010682764589930994
3.0,15.0,0.011033332640578009
4.0,15.0,0.011018862052564537
5.0,15.0,0.01112384934203836
7.0,15.0,0.011074186870582332
10.0,15.0,0.011063149481123401
15.0,15.0,0.011280002043279204
20.0,15.0,0.011308053408536854
25.0,15.0,0.011149710911350811
30.0,15.0,0.01112870714042059
40.0,15.0,0.011189358873300049
50.0,15.0,0.011282925550762043
100.0,15.0,0.011430254242538155
1.0,999.0,0.011516007235961164
2.0,999.0,0.011516007235961164
3.0,999.0,0.011516007235961164
4.0,999.0,0.011516007235961164
5.0,999.0,0.011516007235961164
7.0,999.0,0.011516007235961164
10.0,999.0,0.011516007235961164
15.0,999.0,0.011516007235961164
20.0,999.0,0.011516007235961164
25.0,999.0,0.011516007235961164
30.0,999.0,0.011516007235961164
40.0,999.0,0.011516007235961164
50.0,999.0,0.011516007235961164
100.0,999.0,0.011516007235961164
